"Sample"	"3prime_overlapping_ncRNA"	"antisense"	"bidirectional_promoter_lncRNA"	"IG_C_gene"	"IG_C_pseudogene"	"IG_J_gene"	"IG_pseudogene"	"IG_V_gene"	"IG_V_pseudogene"	"lincRNA"	"macro_lncRNA"	"miRNA"	"misc_RNA"	"Mt_rRNA"	"Mt_tRNA"	"piRNA"	"polymorphic_pseudogene"	"processed_pseudogene"	"processed_transcript"	"protein_coding"	"pseudogene"	"ribozyme"	"rRNA"	"scaRNA"	"sense_intronic"	"sense_overlapping"	"snoRNA"	"snRNA"	"sRNA"	"TEC"	"TR_C_gene"	"TR_J_gene"	"TR_J_pseudogene"	"TR_V_gene"	"TR_V_pseudogene"	"transcribed_processed_pseudogene"	"transcribed_unitary_pseudogene"	"transcribed_unprocessed_pseudogene"	"translated_unprocessed_pseudogene"	"tRNA"	"unassigned"	"unitary_pseudogene"	"unprocessed_pseudogene"
"Re M27 30' K"	0	0.0151946434787372	0.0018436614369095	0.000239436550247987	0	0	0	0	0	0.607014753457691	0	31.2968712011895	0.218859373119675	0.200518533370679	2.58066150476582	19.6459078210465	0.000287323860297584	0.0282487241982575	0.0688858955063458	5.15583033506895	0.0129391511754012	0.0503008304760971	2.75895074881147	0.201332617641522	0	0.000205915433213269	27.5068923008172	1.11828361920222	0.000344788632357101	0.00776253295903973	1.43661930148792e-05	0	0	1.91549240198389e-05	0	0.00158985869364663	0.000560281527580289	0.00280140763790145	4.78873100495974e-06	5.83682140509125	2.67347190037294	0.00201126702208309	0.00532985760852019
"Re M28 10' B"	0	0.0271207609201644	0.00241461211244918	0.000129861491761972	0	0	0	4.05817161756164e-06	8.11634323512328e-06	0.662679134289728	0	30.9102896929867	0.208111156891796	0.186290368104167	0.418714031156775	19.2061412798069	0.000608725742634246	0.0170970770247872	0.0952047061479961	6.70146170066041	0.0100642656115529	0.0513723945067128	2.34511186532682	0.297435572365945	4.05817161756164e-06	0.000405817161756164	32.7693868090511	0.963418058352369	0.00154616338629099	0.00849781136717408	3.65235445580548e-05	0	0	1.21745148526849e-05	0	0.00220358718833597	0.000555969511605945	0.00348596941948545	4.86980594107397e-05	2.76968589629935	2.33028330623624	0.00237403039627356	0.00779574767733591
"Re M29 30' B"	0	0.0199226129055032	0.00190312208291943	8.46822472493423e-05	0	0	0	4.45696038154433e-06	0	0.481868728611047	0	24.642819195023	0.239173864954814	0.120569692241537	1.14722160220951	24.6117096115599	0.000352099870142002	0.0329815068234281	0.0622147099659773	6.83976282552747	0.0153898841974726	0.0343497936605622	6.24510625750106	0.211451571381608	0	0.00023621890022185	22.1550330492526	1.12163864961945	0.000962703442413576	0.00988108116588379	4.45696038154433e-06	0	0	0.000303073305945015	0	0.00241121556641548	0.000383298592812813	0.00348088605798612	2.6741762289266e-05	7.69054753580009	4.30198741211766	0.00176049935071001	0.00445696038154433
"Re M3 10'"	0	0.0148481859126319	0.00111566479785521	0.000175006242800817	0	0	0	0	1.09378901750511e-05	0.304833530233586	0	14.2438565425701	0.164330861989968	0.317762116420497	0.619079114962804	51.133209173696	0.000360950375776686	0.139009646234724	0.0439648495586178	5.22376681030669	0.00797919088269977	0.0252173057985803	6.72156320826257	0.109384370695598	0	0.000169537297713292	12.4843383085056	1.13472954043033	0.000120316791925562	0.00802294244339997	2.73447254376277e-05	0	0	2.18757803501022e-05	0	0.00482907851228506	0.000382826156126788	0.0047306375007096	0	4.12721597553238	3.15415938977948	0.00341809067970346	0.00736666903289691
"Re M30 1h K gefällt"	0	0.0168592413765132	0.00165608859892397	6.48598667985888e-05	0	0	0	4.32399111990592e-06	0	0.610102175045365	0	25.7331651243134	0.259923754199785	0.180690940918628	0.409979218033879	21.1465693757134	0.000454019067590121	0.0109699654712013	0.0719555362263544	5.77394641416173	0.0073767288505595	0.0661959800546397	2.53127737356628	0.3446869521233	0	0.000246467493834637	36.7879110894028	0.773064752372379	0.000964250019739019	0.00614871537250621	6.05358756786828e-05	4.32399111990592e-06	0	4.32399111990592e-06	0	0.00216199555995296	0.000419427138630874	0.00265925453874214	1.29719733597178e-05	3.21145414870084	2.04195724247325	0.00163879263444434	0.00541363688212221
"Re M31 1h B"	0	0.0244288046790188	0.00231663341529713	0.000129403228919867	0	0	0	0	9.46852894535611e-06	0.525288736477836	0	37.6266210594981	0.214484273846522	0.20646127365349	0.28663130823382	14.9633656302752	0.000555487031460892	0.0176840558936101	0.100145474478716	6.63590488900548	0.00651119173808988	0.0406105206466324	3.60679307615715	0.271904589547476	6.31235263023741e-06	0.000435552331486381	30.1874598297659	0.716234247366202	0.00149602757336627	0.00895407220599176	1.26247052604748e-05	3.1561763151187e-06	0	2.20932342058309e-05	3.1561763151187e-06	0.00232294576792737	0.000410302920965431	0.00346863777031546	2.84055868360683e-05	1.89291358881613	2.64710085637163	0.00232610194424248	0.00695621259852162
"Re M32 2h K gefällt"	0	0.0220602635229337	0.00204602195823627	5.08571423653375e-05	0	0	0	1.17362636227702e-05	1.17362636227702e-05	0.704543553626392	0	27.3504625926549	0.300847381706091	0.203686767261051	0.279499118176272	12.603538295702	0.000496835160030605	0.0295362634506383	0.0740088784051889	7.38569720330315	0.0146233844739717	0.0785077794605841	6.07016376547534	0.324546810048339	7.82417574851346e-06	0.000309054942066282	37.2438120354445	0.762645882734853	0.00281670326946485	0.0110281757175297	3.91208787425673e-05	3.91208787425673e-06	0	5.47692302395943e-05	0	0.00190127470688877	0.000320791205689052	0.0036343296351845	2.34725272455404e-05	2.57405993115195	3.94542277503327	0.00158439558907398	0.00799630761498076
"Re M33 2h B"	0	0.0131284940367661	0.00137327343480817	5.49309373923268e-05	0	0	0	0	6.86636717404085e-06	0.596639242853931	0	35.7362414137795	0.218329877032977	0.209685120760859	0.867517427869843	17.6065464493947	0.000384516561746288	0.0163831520772615	0.0542031024718784	5.53874821457288	0.00658484611990517	0.0356021137974018	3.43178284811692	0.177028678481121	0	0.000212857382395266	28.5721279599707	0.710833795325405	0.000102995507610613	0.0106566018541114	3.43318358702042e-05	0	0	6.86636717404085e-06	0	0.00155179898133323	0.000157926445002939	0.00188138460568719	0	3.29297236932651	2.89207265550296	0.00203931105069013	0.00510857717748639
"Re M34 10' K"	0	0.0183067840335924	0.00195028391581664	7.58691683498465e-05	0	0	0	0	4.46289225587332e-06	0.536024600176177	0	37.8802172214622	0.223827435308815	0.212514003440176	0.481523759947452	16.5173025886471	0.000294550888887639	0.0136296729494371	0.0804748731579078	5.48838902710466	0.00506984560267209	0.0416030816092511	2.15946413874168	0.21700813594184	0	0.000272236427608273	29.7856731697255	0.723577647229253	0.00116035198652706	0.00769848914138148	3.12402457911133e-05	0	0	4.46289225587332e-06	0	0.00153077204376455	0.000312402457911133	0.00303922962624973	1.338867676762e-05	3.43052709346019	2.15984794747569	0.001655733026929	0.00697550059593
"Re M35 30' K gefällt"	0	0.0166510767380929	0.00138077110543154	5.11396705715385e-05	0	0	0	0	5.11396705715385e-06	0.560557271035805	0	20.0513841181969	0.30633685465763	0.17092923491831	0.206000820996271	23.4081920945127	0.000332407858715	0.0236214138369936	0.0747406285403035	6.60227466186322	0.0131838070733426	0.0428090182354349	5.35168470183859	0.297336272637039	0	0.000199444715229	33.2019094939315	0.784037631433428	0.000746639190344462	0.00820280315967477	3.57977694000769e-05	1.02279341143077e-05	0	8.69374399716154e-05	0	0.00188705384408977	0.000250584385800539	0.00316554560837823	4.09117364572308e-05	5.411313557725	3.45237267871282	0.00161601359006062	0.00665327114135716
"Re M36 10' B"	3.32602572221905e-06	0.0264585346202525	0.00232156595410889	9.97807716665714e-05	0	0	0	9.97807716665714e-06	1.33041028888762e-05	0.587309622029439	0	33.881379221712	0.24333869388899	0.178893619495274	0.277300742538569	12.4891667184695	0.000681835273054904	0.0143251927855974	0.0870387671247502	7.09972785459733	0.0105867398738232	0.0344476484050227	2.07931154460535	0.361801752037266	6.65205144443809e-06	0.000405775138110724	37.3328925684046	0.904376328102859	0.00193574697033148	0.00844477930871416	5.98684629999428e-05	3.32602572221905e-06	0	4.98903858332857e-05	0	0.00211867838505353	0.000425731292444038	0.00409101163832943	5.65424372777238e-05	2.08622967810756	2.27450601616522	0.0025843219861642	0.0075966427495483
"Re M37 30' B"	0	0.0298735990769424	0.00270683352426991	0.000142177114406096	5.46835055408062e-06	0	0	3.28101033244837e-05	0	0.570223190727865	0	41.7741899322198	0.230873760393284	0.166232388493497	0.268660062721981	9.32961850052359	0.000672607118151916	0.0136818130863097	0.0684746856381975	6.63576684046908	0.00399736425503293	0.0304969910401076	1.70113823716783	0.191271965680632	0	0.000634328664273352	33.70954856032	0.847288108251468	0.000169518867176499	0.0104226761560777	2.18734022163225e-05	1.64050516622419e-05	0	2.18734022163225e-05	0	0.00212718836553736	0.000486683199313175	0.00401923765724926	3.28101033244837e-05	1.85205377575935	2.5439368296144	0.00243341599656588	0.00872748748431267
"Re M38 0h K"	0	0.0251137166352355	0.00285252362436226	8.22052917683649e-05	0	0	0	0	0	0.381432553805213	0	53.9991600263287	0.153049812214342	0.139132456317958	0.197810593582216	14.9284152209016	0.000501452279787026	0.0128404665742186	0.0415465544597316	5.09537170232445	0.00345262225427133	0.0304406195418255	1.50007394365995	0.108502764605065	0	0.000394585400488152	18.5543837739249	0.547421478943895	0.000123307937652547	0.0099139581872648	9.86463501220379e-05	0	0	0	0	0.00185783959396505	0.000723406567561611	0.00376500236299111	4.93231750610189e-05	1.93464399806423	2.3171205590749	0.00141393101841588	0.00831095499778169
"Re M39 0h B"	0	0.021315437925617	0.00195982894848264	5.8831638228372e-05	0	0	0	3.67697738927325e-06	0	0.675004801213226	0	35.0313431068128	0.2538327801137	0.172152404388384	0.364701002355067	12.2685696642526	0.000463299151048429	0.0129282525006847	0.0826547747334734	6.09458634574302	0.00933216861397551	0.0553164478442268	1.97947136169614	0.37060622804224	3.67697738927325e-06	0.000341958897202412	36.6408884812837	1.14794498697633	0.00143034420442729	0.00753044969323161	5.8831638228372e-05	0	0	2.57388417249127e-05	0	0.00134945070186328	0.000489037992773342	0.00312910775827154	1.4707909557093e-05	2.55395127806402	2.23898139489888	0.00197085988065046	0.00758928133145999
"Re M4 30'"	0	0.0344748421433438	0.00213278848894091	0.000170623079115273	0	0	0	1.34702430880478e-05	4.49008102934928e-06	0.516938538827953	4.49008102934928e-06	34.7628404306473	0.207051106506383	0.373080832728632	0.384310525383034	19.8066723771517	0.000664531992343693	0.0326608494074867	0.0837220508732467	7.07476474332699	0.0146152137505319	0.0475993489921317	3.02414141456321	0.220207043922377	0	0.000695962559549138	25.3107663656831	1.11863633724693	0.000938426935133999	0.0128820424732031	5.83710533815406e-05	4.49008102934928e-06	0	2.24504051467464e-05	0	0.00242464375584861	0.000678002235431741	0.00544197820757133	8.0821458528287e-05	3.50973469772528	3.43233468094135	0.00466968427052325	0.0145613327781797
"Re M40 2h K"	6.92748053594453e-06	0.027595618714935	0.00248696551240409	4.84923637516117e-05	0	0	0	1.38549610718891e-05	3.46374026797227e-06	0.616199393672266	0	31.5597759306421	0.23427700050484	0.171763416148477	0.243154566811653	13.9598881558267	0.000651183170378786	0.0205226610877357	0.0777609690159774	6.97981072391306	0.0126738256405105	0.0637917045152452	2.28847587634794	0.282138963527681	0	0.000547270962339618	36.484521843645	0.97738783759561	0.00204707049837161	0.0102007150891783	2.77099221437781e-05	3.46374026797227e-06	0	3.46374026797227e-05	0	0.00195354951113636	0.000477996156980173	0.00524756650597798	5.1956104019584e-05	2.93771242469612	3.02420201918739	0.00193276706952852	0.012611478315687
"Re M41 2h B"	0	0.0359993605645809	0.00312960605550321	0.000124472968116605	0	0	0	8.8909262940432e-06	8.8909262940432e-06	0.455686645348596	0	47.9075293876232	0.182095061428299	0.190203586208466	0.22427361576724	8.64947540867587	0.000880201703110277	0.0169283236638583	0.0576043114591059	6.5978941663254	0.00384088015902666	0.0385955110424415	2.02634879352797	0.132750420496359	0	0.000373418904349815	28.2504292983761	0.80550903131402	0.000177818525880864	0.011113657867554	2.66727788821296e-05	0	0	8.8909262940432e-06	0	0.00208047675280611	0.000524564651348549	0.00527231929236762	2.66727788821296e-05	1.72811156192059	2.65847587118186	0.00179596711139673	0.0126962427478937
"Re M42 2h K gefällt"	0	0.0111802711609428	0.00122312825671631	6.95791523281734e-05	0	0	0	1.46482425954049e-05	0	0.656603812278377	0	22.3889965331272	0.428680819554525	0.188515558081564	1.72762837994465	16.5721354537641	0.000175778911144859	0.0149375453866642	0.0720913259332853	6.00215402407365	0.0158786949734189	0.054967530339257	4.30057021946363	0.276372055108153	0	0.000139158304656347	37.7436945724233	0.561800386200916	0.000780018918205312	0.00594352443308555	0	0	0	0	0	0.000963121950647873	0.000278316609312693	0.00175046499015089	1.46482425954049e-05	6.26077240915618	2.70593323404266	0.00155271371511292	0.0041820732609881
"Re M43 2h B"	4.32102334277304e-06	0.0223224065887655	0.00251915660883668	9.07414901982339e-05	0	0	0	4.32102334277304e-06	8.64204668554608e-06	0.557563247034719	0	37.4349653579238	0.214374610081656	0.182087923664456	0.324647125789224	14.4413050769518	0.000483954614390581	0.0182908918099583	0.0795370766704234	6.10628870502646	0.0127815870479227	0.0686826660333775	3.33981832516617	0.23378032591405	8.64204668554608e-06	0.000367286984135708	30.1244333734065	0.961272136926662	0.00114075016249208	0.00876303533914373	2.59261400566382e-05	0	0	1.72840933710922e-05	0	0.00209137529790215	0.000427781310934531	0.00346978174424675	2.16051167138652e-05	2.95457748904124	2.89362513376808	0.00177594059387972	0.00842599551840743
"Re M44 0h K"	2.92852198256955e-06	0.024778224494521	0.00217589183304918	0.000143497577145908	0	0	0	5.85704396513911e-06	2.92852198256955e-06	0.388746650576195	2.92852198256955e-06	35.6045895562229	0.288327631793885	0.189123949634342	0.248997581567976	17.8349390126512	0.000565204742635924	0.017199209603631	0.0619265258434158	6.00666508175057	0.00646617653751358	0.0503647210562312	2.2392123353563	0.246555194234513	2.92852198256955e-06	0.000450992385315711	31.3372820352338	0.36218495619429	0.00267666909206857	0.00807100658396169	3.80707857734042e-05	0	0	1.75711318954173e-05	0	0.0024336017675153	0.00039242194566432	0.00389200571483494	2.04996538779869e-05	2.62157480801049	2.44019094197608	0.00179811249729771	0.00818229041929933
"Re M45 0h K gefällt"	0	0.0152729020638607	0.00144864924724966	2.29944324960263e-05	0	0	0	0	0	0.579496489991857	0	32.3434766680552	0.219348490466094	0.213618277888085	0.261662845145282	17.4092779959745	0.000294328735949137	0.0104532690126936	0.0562259863392836	4.75660531169551	0.00770313488616882	0.0553797912234298	2.03329189123413	0.269384375577448	0	0.00025293875745629	36.3567041693597	0.851194105478405	0.0020051145136535	0.00456669429371083	3.21922054944369e-05	0	0	2.29944324960263e-05	0	0.00274093635352634	0.00042769644442609	0.00441952992573626	5.51866379904632e-05	2.71827304085826	1.81631182731512	0.00105774389481721	0.00897242755994948
"Re M46 0h K ohne Narkose gefällt"	0	0.0129842916934561	0.000761148133754323	0	0	0	0	0	0	3.609364450263	0	6.6431218177292	0.0694435738501738	0.0578472581653285	0.0687719725556847	2.0267136130896	0.000179093678530429	0.0141036271842713	0.0691749333323782	20.7946565610074	0.00237299124052818	0.212673743254884	0.779460462384059	0.033177103947762	0	0.000223867098163036	62.9487863716874	0.458703684136061	0.000402960776693465	0.00582054455223894	0	0	0	0	0	0.001253655749713	0.000447734196326072	0.00398483434730204	0.000134320258897822	0.54695209423193	1.63176727851037	0.00197003046383472	0.00474598248105637
"Re M47 10' gefällt"	0	0.0123996759228372	0.00144839519326588	9.08401166508218e-05	0	0	0	0	0	0.684278412038051	0	24.1021489037061	0.339964089892553	0.196739505973091	1.39500139136779	19.824386877156	0.000247286984216126	0.0132929370699036	0.0833811337391599	5.6794754932038	0.00355285789567659	0.0392176970274187	2.92846835387716	0.273847624990197	0	0.000136260174976233	37.308565809173	0.634987555408686	0.00118092151646068	0.00546050034534384	1.00933462945358e-05	0	0	0	0	0.00118596818960795	0.000317940408277876	0.00227604958941781	5.04667314726788e-06	4.31068652216292	2.15124031581273	0.00123138824793336	0.00477415279731541
"Re M48 10' K"	0	0.0278421853137005	0.00255759609277016	6.47492681713965e-05	0	0	0	8.09365852142456e-06	0	0.513842098549681	0	42.3486275421372	0.233194489319284	0.21862590398072	0.202851363522464	8.70734399149454	0.000801272193621032	0.0226703375185102	0.0619650496400264	6.57489968719629	0.00496141267363326	0.0455106418659703	3.51060819635086	0.155398243611352	8.09365852142456e-06	0.00037230829198553	32.3450436701439	0.681558890430641	0.00028327804824986	0.0111125931499159	8.09365852142456e-05	0	0	8.09365852142456e-06	0	0.00192629072809905	0.000526087803892597	0.0041196721874051	0.000145685853385642	1.27666132053542	3.03472535626666	0.00177251121619198	0.00988235705465939
"Re M49 10' K"	3.37685286228127e-06	0.0224358104169968	0.00218482380189598	5.0652792934219e-05	0	0	0	3.37685286228127e-06	6.75370572456254e-06	0.504005420254066	0	27.0433134058492	0.254000118595073	0.180911515243857	0.184436949632078	26.3441866735068	0.00050652792934219	0.027973849111138	0.0542694023497223	6.58630837447353	0.0101913419383649	0.0572815551028772	3.91291812360983	0.228504879484849	3.37685286228127e-06	0.000334308433365846	28.4032733590758	0.739260628610615	0.00162426622675729	0.0102723864070596	5.0652792934219e-05	0	0	1.68842643114063e-05	0	0.00209364877461439	0.000482889959306222	0.00374830667713221	2.70148228982502e-05	2.1481072807244	3.26654796353485	0.00182687739849417	0.00883722394059008
"Re M5 1h"	3.44202289337615e-06	0.030737264437849	0.00281557472678169	0.000113586755481413	0	0	0	1.03260686801284e-05	6.88404578675229e-06	0.473581045853837	1.03260686801284e-05	40.946097818229	0.163616558236635	0.158460407942358	0.226368077605776	16.5356431968779	0.000781339196796385	0.0231854662097817	0.0785848246786708	6.67996824940402	0.0108871184117488	0.0593576847962717	3.08429001204467	0.156818563022217	6.88404578675229e-06	0.00050941938821967	25.0682871526874	0.879220001815323	0.0103501628403821	0.0115548708530637	4.81883205072661e-05	0	0	2.75361831470092e-05	0	0.00369329056459261	0.000519745456899798	0.00482571609651336	3.09782060403853e-05	2.23574531825512	3.14285947359836	0.00140434534049747	0.00957914971226582
"Re M50 0h K gefällt"	1.02748121815707e-05	0.0160184321910688	0.00160972057511275	9.58982470279934e-05	0	0	0	6.84987478771382e-06	0	0.577430744854699	0	22.5718889221564	0.271940029072239	0.167236268004639	0.42432234359972	24.5437589523582	0.000417842362050543	0.0103570106790233	0.0678308850853361	5.61984619702144	0.00611351324803458	0.0526686872427315	2.81744254855893	0.255733225324508	0	0.00028769474108398	36.6721438265469	0.519963720323174	0.00107543034167107	0.00524357914999493	2.73994991508553e-05	0	0	1.36997495754276e-05	0	0.00242143073745683	0.000366468301142689	0.00241458086266912	2.73994991508553e-05	3.57826841604249	1.80618525883656	0.00139737445669362	0.00543537564405091
"Re M6 1h"	8.33207449574493e-06	0.0314702453704286	0.00280790910506604	0.000216633936889368	0	0	0	0	8.33207449574493e-06	0.44532438557408	0	46.4454078729605	0.147552707245147	0.291814245064475	0.286548373983164	17.2565594881373	0.00065823388516385	0.026329355406554	0.0660233583042829	6.36132224356437	0.00952356114863646	0.0542501370417953	2.02082801989999	0.186780113971114	8.33207449574493e-06	0.000516588618736186	20.3465093148843	0.775982761937717	0.00357445995867458	0.011173311898794	0	0	0	8.33207449574493e-06	0	0.00236630915679156	0.000466596171761716	0.00535752390076399	1.66641489914899e-05	2.52003593123806	2.68447775348608	0.00269959213662136	0.0133729795656706
"Re M7 K"	0	0.0225177076400944	0.00225635218977548	0.000137442772981248	0	0	0	0	5.72678220755199e-06	0.500893005783535	0	37.7038798892188	0.17655096867662	0.178383538983037	0.431530219685665	18.0585257670552	0.00083611020230259	0.0110126021851225	0.0645293819146958	5.89642095010409	0.00454706507279628	0.0340170863128588	2.32743301053562	0.193107096038653	0	0.000492503269849471	28.630795668239	1.02321563058773	5.72678220755199e-06	0.00739327582994962	5.72678220755199e-06	0	0	3.43606932453119e-05	0	0.00202155411926585	0.000377967625698431	0.00341888897790854	1.1453564415104e-05	2.75985660824566	1.95604545759366	0.00207882194134137	0.00766243459370456
"Re M8 2h"	4.83008182689924e-06	0.0261114223562173	0.00262756451383319	8.69414728841863e-05	0	0	0	9.66016365379848e-06	4.83008182689924e-06	0.472169479070362	0	38.8659537820096	0.180765812371704	0.189368188105412	0.241721445027172	19.6512990046216	0.000608590310189304	0.0159924009288634	0.0739968535880963	6.00998387573784	0.00789718378698025	0.060685148073162	1.95104393283037	0.21189568974607	4.83008182689924e-06	0.000405726873459536	26.6966350703644	0.794698193061558	0.00258409377739109	0.00902742293447468	2.41504091344962e-05	0	0	4.83008182689924e-06	0	0.00230394903143094	0.000531309000958916	0.00471415986305366	2.41504091344962e-05	2.20330461640384	2.31277842101051	0.00158909692104985	0.00914334489832026
"Re M9 1h K"	0	0.0279626496584793	0.00268427582394568	0.00024245071958219	0	0	0	2.88631809026417e-05	1.15452723610567e-05	0.454935684751258	0	48.2487034081875	0.157200428468148	0.216104408054259	0.26484277532646	14.0535635984028	0.000652307888399703	0.0142872745468077	0.075454127515686	5.93228997937322	0.00299022554151368	0.0410261253350149	1.87199664171118	0.145002848218691	0	0.000513764620067023	23.9610582581371	0.78360649832582	0.000305949717568002	0.00856659209190406	5.77263618052834e-05	0	0	5.77263618052834e-06	0	0.00299022554151368	0.000513764620067023	0.00400043687310614	2.88631809026417e-05	1.72460392211375	1.9933605447706	0.001933833120477	0.00847422991301561
"RNA Mausohr 1 -0h"	4.23874277871885e-06	0.0193668157559664	0.00200492533433402	5.08649133446262e-05	0	0	0	8.4774855574377e-06	4.23874277871885e-06	0.674057592900208	0	35.8375825670004	0.293185360518425	0.243104614587862	0.425980933032908	9.47956673775462	0.000504410390667543	0.00885473366474368	0.0755216800884337	5.80250400338659	0.00605292468801052	0.0497797951932742	1.84966018634954	0.342363254237121	0	0.000309428222846476	40.1473963458901	1.07157112943124	0.00251357446778028	0.0054637394417686	2.11937138935942e-05	0	0	1.69549711148754e-05	0	0.00140302385975594	0.000275518280616725	0.00379791352973209	1.69549711148754e-05	1.93510900202574	1.71176964501504	0.0024287996122059	0.00774842179949806
"RNA Mausohr 10 - 1h"	2.08624828579933e-05	0.0331226686175406	0.00333799725727892	0.000146037380005953	0	0	0	2.08624828579933e-05	2.08624828579933e-05	0.499454793781311	0	40.5885584580678	0.214946160885904	0.301894035277068	0.334112662970762	13.7394122899496	0.000876224280035717	0.0131850891662517	0.0557376000356053	6.43620809074902	0.00523648319735631	0.0453063586066087	2.18348831840043	0.153992940135801	6.95416095266442e-06	0.000577195359071147	29.9020228263379	0.897643095769923	0.000528516232402496	0.00910299668703772	3.47708047633221e-05	0	0	3.47708047633221e-05	0	0.00281643518582909	0.000479837105733845	0.00596667009738607	6.95416095266442e-05	2.32515848532811	2.23130512911095	0.00253826874772251	0.0126357104509912
"RNA Mausohr 2 -0h"	0	0.0201981188721863	0.00206335415163527	5.88408978603214e-05	0	0	0	7.84545304804285e-06	0	0.286488486228857	0	48.6252942191995	0.275908892793571	0.251929265552228	0.128649739081807	17.3861202088946	0.000584486252079192	0.014823983534277	0.024352286261125	4.90602853634483	0.00310287668050095	0.0188840054866391	1.89915274206626	0.292902144095632	3.92272652402142e-06	0.000353045387161928	21.7190148637208	0.154355365993719	0.00128665429987903	0.00788860303980708	4.70727182882571e-05	0	0	3.53045387161928e-05	0	0.00138864518950358	0.000282436309729543	0.00279690401162728	4.70727182882571e-05	1.44739586465385	2.51915143736741	0.00160831787484878	0.00779445760323057
"RNA Mausohr 3 unbestrahlt- li"	9.3635141868008e-06	0.0160911991300172	0.00154966159791553	4.21358138406036e-05	0	0	0	0	0	0.620613720301157	4.6817570934004e-06	31.0315427766059	0.27064301405529	0.206521668904078	0.326899007289589	12.1108441573216	0.000332404753631428	0.00797771408715428	0.0673096217318175	5.77862255402771	0.0103513649335083	0.0566492608301448	1.98949863156922	0.368988003559259	0	0.000262178397230422	42.1840499839369	1.13925408935096	0.00162925146850334	0.00479880102073541	1.40452712802012e-05	0	0	9.3635141868008e-06	0	0.00104871358892169	0.000262178397230422	0.00242983193147481	1.40452712802012e-05	2.09424358301987	1.6982324775175	0.00205997312109618	0.00720054240964981
"RNA Mausohr 4 unbestrahlt- li"	0	0.0114298777003086	0.0018435286613401	0	0	0	0	0	0	2.58425847746655	0	9.93551336742632	0.123516420309787	0.0833274954925724	0.102868899302777	5.23267175234773	0	0.0132734063616487	0.038345396155874	11.4055431219789	0.00258094012587614	0.386772313149153	2.15692853376791	0.056411977037007	0	0.00036870573226802	64.3332509890531	0.867933293758918	0.000737411464536039	0.00221223439360812	0	0	0	0	0	0.00258094012587614	0.0018435286613401	0.00479317451948425	0	0.9084909243084	1.73881623337598	0.000737411464536039	0.00294964585814416
"RNA Mausohr 5 - 10min"	1.2685898093504e-05	0.030488441751388	0.00254563688409648	8.88012866545282e-05	0	0	0	8.45726539566936e-06	4.22863269783468e-06	0.669096551778381	0	33.0116626535533	0.264327601308948	0.27481038176688	0.470854022271194	11.3450367227149	0.000697724395142722	0.0124660091932166	0.085507181782915	6.88679772665323	0.00940870775268216	0.0697132386565025	2.31917668859664	0.343529891739391	0	0.000490521392948823	38.4277799855939	1.1803171017831	0.00235957704539175	0.00818663290300794	3.80576942805121e-05	4.22863269783468e-06	0	2.53717961870081e-05	0	0.00178448299848623	0.000511664556437996	0.00410600234959747	4.22863269783468e-05	2.27971085962775	2.28494167827497	0.00254563688409648	0.010922558258507
"RNA Mausohr 6 - 10min"	0	0.028507998111326	0.00259930375463677	6.9008064282392e-05	0	0	0	0	2.30026880941307e-05	0.547379633450632	0	38.507864695735	0.257070374577306	0.24506297139217	0.27876957701277	16.2544278257691	0.000828096771388704	0.0107269202145629	0.0516640374594175	5.718820968085	0.00409447848075526	0.0390585643838339	1.98125219579827	0.195990570124691	0	0.000590402327749354	31.2059833978865	0.734215133713859	0.000253029569035437	0.00833464065277335	9.20107523765227e-05	0	0	0	0	0.0017252016070598	0.000437051073788483	0.00378777597283352	5.36729388863049e-05	2.04293773770403	1.86397682433169	0.00278332525938981	0.0106195743367903
"RNA Mausohr 7 - 30min"	7.42537433818103e-06	0.0203418129994469	0.00182292940002344	7.05410562127197e-05	0	0	0	1.48507486763621e-05	7.42537433818103e-06	0.523964114799406	0	31.2222956963013	0.271460547742391	0.268416144263737	0.440068522839468	19.774143131293	0.000497500080658129	0.014397800841733	0.06784564532796	5.55043019091863	0.00804168040825005	0.0535926392858216	1.89518943039545	0.282520642819112	0	0.000352705281063599	34.0490354642933	1.11764878194716	0.00294044823791969	0.00648977717157022	1.85634358454526e-05	0	0	7.42537433818103e-06	3.71268716909051e-06	0.00155561592384892	0.000423246337276318	0.00359388117967962	3.71268716909051e-05	2.47027724751323	1.93986790778829	0.00239839591123247	0.0102210277765062
"RNA Mausohr 8 - 30min"	0	0.025977685943725	0.00274200973127829	8.56878041024464e-05	0	0	0	0	0	0.551296289860895	0	40.8968656829389	0.240549468283373	0.292833310086549	0.430890643796274	9.67175858508489	0.00057601246091089	0.0115107283510953	0.0570585566651068	5.90429909994483	0.00433675497429604	0.0404636852705997	1.91297070571999	0.203837004659036	0	0.000542689425982161	34.3219738280884	1.1536196670648	0.000423678586950985	0.00747388069115783	1.90417342449881e-05	0	0	2.38021678062351e-05	0	0.00190417342449881	0.000409397286267244	0.00379406554831388	7.14065034187054e-05	2.15812827369065	2.08894965317861	0.00229452897652107	0.0123200020565073
